2,4-DNI	RDX	0	RDX&2,4-DNI
9-BN	RDX	0	RDX&9-BN
DADP	RDX	0	RDX&DADP
3,4-MDNP	RDX	0	RDX&3,4-MDNP
FA	RDX	0	RDX&FA
A3	RDX	0	RDX&A3
phenanthrene	RDX	0	RDX&phenanthrene
Ant	RDX	0	RDX&Ant
NQ	RDX	0	RDX&NQ
TBTNB	RDX	0	RDX&TBTNB
D-explosive	RDX	0	RDX&D-explosive
TNAZ	RDX	0	RDX&TNAZ
MTNP	RDX	0	RDX&MTNP
3,4-DNP	RDX	0	RDX&3,4-DNP
Benzene-1,2-diamine	RDX	0	RDX&Benzene-1,2-diamine
DNBT	RDX	0	RDX&DNBT
A12	RDX	0	RDX&A12
NN	RDX	0	RDX&NN
PDCA	RDX	0	RDX&PDCA
BQ	RDX	0	RDX&BQ
DMI	RDX	0	RDX&DMI
A5	RDX	0	RDX&A5
ADNP	RDX	0	RDX&ADNP
MATNB	RDX	0	RDX&MATNB
TTNB	RDX	0	RDX&TTNB
NTO	RDX	0	RDX&NTO
A4	HNS	0	HNS&A4
DNPP	HNS	0	HNS&DNPP
4-AT	HNS	0	HNS&4-AT
TNAN	HNS	0	HNS&TNAN
TNA	HNS	0	HNS&TNA
4,5-MDNP	HNS	0	HNS&4,5-MDNP
DNTF	HNS	0	HNS&DNTF
NAQ	HNS	0	HNS&NAQ
xylene	HNS	0	HNS&xylene
PNox	HNS	0	HNS&PNox
TNB	HNS	0	HNS&TNB
BL	HNS	0	HNS&BL
A8	HNS	0	HNS&A8
MNO	HNS	0	HNS&MNO
Nap	HNS	0	HNS&Nap
TNT	HNS	0	HNS&TNT
DAF	HNS	0	HNS&DAF
DNDA	HNS	0	HNS&DNDA
CPL	HNS	0	HNS&CPL
AT	HNS	0	HNS&AT
Pyr	HNS	0	HNS&Pyr
TCTNB	HNS	0	HNS&TCTNB
alpha-ABA_1	HNS	0	HNS&alpha-ABA_1
DO	HNS	0	HNS&DO
ATZ	HNS	0	HNS&ATZ
3,5-DNP	HNS	0	HNS&3,5-DNP
AZ1	HNS	0	HNS&AZ1
EDNA	HNS	0	HNS&EDNA
DANA	HNS	0	HNS&DANA
